image_name,BoxesString
008486.png,25 100 42 121
008487.png,66 8 81 21
008488.png,100 81 118 98
008489.png,22 28 35 40
008490.png,40 7 53 19
008491.png,12 5 22 15
008492.png,49 48 65 63
008493.png,70 65 85 81
008494.png,86 68 101 87
008495.png,4 67 17 78
008496.png,101 58 112 71
008497.png,84 4 97 16
008498.png,36 110 53 126
008499.png,54 113 65 124
008500.png,32 30 44 43
008501.png,89 106 104 119
008502.png,16 10 28 25
008503.png,4 96 16 111
008504.png,89 103 102 116
008505.png,11 97 21 107
008506.png,13 60 25 72
008507.png,3 104 17 118
008508.png,34 89 50 105
008509.png,21 10 37 23
008510.png,50 2 68 18
008511.png,34 96 47 109
008512.png,48 32 62 48
008513.png,0 1 20 20
008514.png,4 89 16 103
008515.png,25 59 35 69
008516.png,34 12 44 22
008517.png,58 35 68 46
008518.png,24 5 38 22
008519.png,0 110 20 126
008520.png,107 99 120 113
008521.png,19 65 37 83
008522.png,2 72 18 87
008523.png,102 93 116 105
008524.png,54 113 64 123
008525.png,21 99 37 114
008526.png,100 6 110 16
008527.png,54 1 67 19
008528.png,32 59 50 77
008529.png,92 25 102 36
008530.png,86 66 102 81
008531.png,78 39 91 51
008532.png,110 49 126 64
008533.png,99 28 110 40
008534.png,14 94 24 104
008535.png,70 38 82 52
008536.png,110 108 126 123
008537.png,45 31 60 48
008538.png,68 110 81 126
008539.png,37 84 47 94
008540.png,91 52 105 67
008541.png,92 81 102 91
008542.png,64 20 84 40
008543.png,58 74 72 88
008544.png,62 69 74 83
008545.png,95 15 110 28
008546.png,31 99 45 115
008547.png,61 72 73 84
008548.png,69 109 84 127
008549.png,21 4 31 16
008550.png,15 0 31 20
008551.png,78 8 92 24
008552.png,14 40 25 50
008553.png,90 10 101 22
008554.png,19 45 36 61
008555.png,5 58 15 69
008556.png,11 71 30 91
008557.png,39 81 49 92
008558.png,4 37 16 48
008559.png,17 5 27 15
008560.png,76 103 89 117
008561.png,1 91 19 107
008562.png,82 86 99 104
008563.png,59 4 71 16
008564.png,95 4 108 16
008565.png,36 109 46 119
008566.png,44 15 55 27
008567.png,62 66 80 83
008568.png,72 75 87 94
008569.png,108 39 128 58
008570.png,49 66 59 77
008571.png,51 107 63 119
008572.png,36 33 55 53
008573.png,59 109 76 127
008574.png,96 79 106 89
008575.png,31 99 43 111
008576.png,85 35 99 47
008577.png,80 101 91 113
008578.png,102 5 113 15
008579.png,84 62 102 79
008580.png,26 85 36 95
008581.png,23 68 38 84
008582.png,112 21 124 33
008583.png,3 2 17 18
008584.png,108 55 128 74
008585.png,95 25 107 36
008586.png,109 102 119 112
008587.png,70 23 83 37
008588.png,7 88 17 99
008589.png,55 34 68 46
008590.png,8 48 18 58
008591.png,47 12 57 23
008592.png,3 3 17 17
008593.png,28 86 39 97
008594.png,61 36 79 55
008595.png,77 38 87 48
008596.png,2 58 18 71
008597.png,9 106 19 116
008598.png,74 44 91 60
008599.png,6 13 22 29
008600.png,49 109 66 127
008601.png,25 23 38 36
008602.png,110 96 122 111
008603.png,102 8 112 18
008604.png,58 69 71 82
008605.png,68 2 85 18
008606.png,5 2 20 18
008607.png,4 103 16 115
008608.png,112 98 124 110
008609.png,36 50 50 65
008610.png,11 94 22 106
008611.png,28 5 39 15
008612.png,97 28 108 40
008613.png,73 12 85 27
008614.png,109 89 126 106
008615.png,32 69 46 85
008616.png,43 98 54 110
008617.png,110 70 125 84
008618.png,14 5 25 16
008619.png,68 41 80 54
008620.png,18 33 34 48
008621.png,25 92 42 109
008622.png,86 0 108 21
008623.png,102 76 113 87
008624.png,67 112 78 125
008625.png,27 28 41 41
008626.png,47 50 58 60
008627.png,91 30 108 47
008628.png,7 104 22 122
008629.png,58 4 72 19
008630.png,23 98 33 108
008631.png,34 50 48 62
008632.png,47 8 63 23
008633.png,109 7 122 18
008634.png,108 32 125 46
008635.png,85 40 100 55
008636.png,9 28 26 43
008637.png,80 27 94 40
008638.png,3 55 17 70
008639.png,1 1 19 19
008640.png,6 20 19 33
008641.png,24 5 34 15
008642.png,86 56 100 69
008643.png,28 2 41 18
008644.png,45 107 57 121
008645.png,17 51 32 65
008646.png,3 32 17 46
008647.png,92 44 104 55
008648.png,17 19 29 30
008649.png,28 104 41 116
008650.png,3 66 19 82
008651.png,33 95 45 107
008652.png,45 45 58 57
008653.png,27 13 43 31
008654.png,10 112 22 124
008655.png,91 86 104 99
008656.png,42 25 53 36
008657.png,62 39 79 58
008658.png,38 113 48 123
008659.png,4 4 16 16
008660.png,9 41 29 56
008661.png,11 51 21 62
008662.png,108 29 118 39
008663.png,12 70 29 88
008664.png,113 27 123 38
008665.png,40 41 53 57
008666.png,26 103 38 115
008667.png,33 103 43 113
008668.png,46 47 60 61
008669.png,35 3 50 17
008670.png,41 5 58 24
008671.png,59 10 72 23
008672.png,5 20 15 31
008673.png,80 35 96 55
008674.png,11 38 25 50
008675.png,110 9 126 24
008676.png,65 99 77 115
008677.png,44 112 57 124
008678.png,90 2 106 21
008679.png,99 61 113 75
008680.png,3 84 17 99
008681.png,33 96 49 116
008682.png,44 99 57 112
008683.png,110 2 126 19
008684.png,39 40 49 51
008685.png,66 22 77 33
008686.png,20 56 35 71
008687.png,101 78 113 91
008688.png,52 7 63 18
008689.png,33 112 43 122
008690.png,3 27 17 40
008691.png,39 81 60 96
008692.png,61 26 75 40
008693.png,48 5 58 15
008694.png,10 111 25 125
008695.png,35 20 53 37
008696.png,103 36 122 50
008697.png,13 68 32 85
008698.png,33 112 45 124
008699.png,22 42 34 55
008700.png,83 56 98 71
008701.png,68 109 81 123
008702.png,25 55 41 75
008703.png,112 5 124 15
008704.png,67 53 82 68
008705.png,82 35 97 49
008706.png,45 47 55 58
008707.png,74 55 91 74
008708.png,2 94 18 108
008709.png,58 29 70 41
008710.png,26 12 45 32
008711.png,9 74 24 87
008712.png,32 47 47 62
008713.png,31 58 45 72
008714.png,16 3 30 17
008715.png,96 33 107 43
008716.png,110 29 126 45
008717.png,5 7 16 17
008718.png,112 51 124 63
008719.png,89 43 104 57
008720.png,78 47 96 65
008721.png,101 87 114 98
008722.png,58 95 76 109
008723.png,38 3 52 17
008724.png,50 75 62 88
008725.png,96 71 110 84
008726.png,50 109 64 127
008727.png,44 4 56 16
008728.png,16 1 35 19
008729.png,108 32 121 47
008730.png,81 84 92 95
008731.png,82 73 92 83
008732.png,79 68 91 80
008733.png,26 95 42 107
008734.png,106 31 121 52
008735.png,3 39 17 51
008736.png,37 111 50 125
008737.png,100 41 114 55
008738.png,7 27 23 43
008739.png,27 71 38 81
008740.png,109 93 124 113
008741.png,104 24 121 40
008742.png,108 108 125 128
008743.png,4 95 16 108
008744.png,28 45 41 58
008745.png,9 12 19 22
008746.png,7 37 20 48
008747.png,19 3 37 20
008748.png,112 85 124 97
008749.png,76 48 88 59
008750.png,19 70 41 90
008751.png,2 75 18 94
008752.png,14 87 30 102
008753.png,29 94 40 105
008754.png,4 43 16 55
008755.png,99 68 112 84
008756.png,35 111 50 125
008758.png,84 15 94 25
008759.png,105 38 123 58
008760.png,103 24 119 38
008761.png,69 5 81 15
008762.png,49 61 62 73
008763.png,52 52 69 67
008764.png,113 48 123 58
008765.png,112 68 124 78
008766.png,63 3 79 17
008767.png,5 106 15 118
008768.png,4 58 16 69
008769.png,113 5 123 15
008770.png,67 32 78 42
008771.png,23 40 39 57
008773.png,53 112 65 124
008774.png,111 46 125 61
008775.png,7 103 26 122
008776.png,75 38 87 51
008777.png,93 8 107 23
008778.png,11 10 25 26
008779.png,42 4 59 18
008780.png,110 104 126 117
008781.png,92 13 104 25
008782.png,39 5 49 15
008783.png,92 37 102 47
008784.png,102 75 114 86
008785.png,100 83 111 93
008786.png,113 29 123 40
008787.png,35 24 51 41
008788.png,83 0 103 21
008789.png,27 55 45 72
008790.png,30 57 42 70
008791.png,78 4 91 16
008792.png,5 75 15 85
008793.png,56 90 74 109
008794.png,52 20 68 35
008795.png,5 85 15 95
008796.png,20 98 32 111
008797.png,40 7 50 19
008798.png,52 48 70 67
008799.png,34 58 51 76
008800.png,44 110 60 126
008801.png,6 99 17 110
008802.png,24 36 34 46
008803.png,53 41 66 53
008804.png,108 36 118 47
008805.png,23 26 37 39
008806.png,26 83 36 95
008807.png,2 31 18 47
008808.png,60 61 77 78
008809.png,25 111 42 125
008810.png,89 98 107 116
008811.png,77 23 88 35
008812.png,48 3 69 23
008813.png,97 11 108 22
008814.png,49 88 61 102
008815.png,109 1 127 19
008816.png,50 28 65 43
008817.png,28 66 44 79
008818.png,27 74 42 92
008819.png,79 103 89 113
008820.png,3 2 17 18
008821.png,102 94 114 106
008822.png,106 99 119 112
008823.png,110 97 126 113
008824.png,61 111 77 125
008825.png,97 102 112 119
008826.png,4 97 17 110
008827.png,60 50 71 61
008828.png,94 9 108 23
008829.png,24 53 36 65
008830.png,71 90 81 102
008831.png,63 95 75 108
008832.png,97 20 114 37
008833.png,74 90 86 102
008834.png,3 65 17 81
008835.png,64 0 80 21
008836.png,108 63 125 79
008837.png,23 50 40 69
008838.png,50 88 64 104
008839.png,67 85 81 99
008840.png,66 2 86 24
008841.png,96 28 106 38
008842.png,73 20 84 30
008843.png,12 16 22 26
008844.png,32 10 50 29
008845.png,19 28 29 39
008846.png,112 67 124 79
008847.png,87 28 102 41
008848.png,75 59 85 69
008849.png,102 33 112 44
008850.png,68 2 83 18
008851.png,34 2 47 18
008852.png,112 39 124 52
008853.png,102 81 119 99
008854.png,56 18 68 31
008855.png,99 5 110 15
008856.png,75 14 87 25
008857.png,4 53 16 65
008858.png,41 104 51 114
008859.png,106 90 122 106
008860.png,24 113 34 123
008861.png,87 99 99 111
008862.png,29 27 42 41
008863.png,79 5 90 15
008864.png,10 86 22 97
008865.png,98 3 113 18
008866.png,106 99 121 114
008867.png,113 4 123 16
008868.png,15 109 32 124
008869.png,13 110 29 125
008870.png,26 99 43 115
008871.png,92 66 110 85
008872.png,67 20 79 32
008873.png,87 7 101 22
008874.png,40 99 57 114
008875.png,111 6 125 19
008876.png,112 78 124 89
008877.png,65 29 76 40
008878.png,4 93 17 111
008879.png,77 88 88 99
008880.png,110 8 126 24
008881.png,84 95 94 105
008882.png,5 50 15 61
008883.png,104 102 118 117
008884.png,111 45 125 59
008885.png,44 5 59 20
008886.png,108 62 122 76
008887.png,14 108 25 120
008888.png,68 102 86 121
008889.png,90 107 107 125
008890.png,23 5 33 15
008891.png,13 32 30 47
008892.png,111 51 125 67
008893.png,98 43 114 60
008894.png,110 59 126 75
008895.png,100 4 113 17
008896.png,54 27 70 41
008897.png,113 49 123 59
008898.png,37 26 49 37
008899.png,55 109 74 127
008900.png,64 65 81 85
008901.png,107 35 119 50
008902.png,57 112 70 124
008903.png,111 101 125 116
008904.png,18 91 33 105
008905.png,17 58 27 68
008906.png,96 104 108 117
008907.png,16 107 27 120
008908.png,95 112 105 122
008909.png,4 47 16 60
008910.png,95 71 109 86
008911.png,112 92 124 104
008912.png,16 111 34 125
008913.png,7 102 27 118;6 103 17 114
008914.png,74 51 88 65
008915.png,111 49 125 61
008916.png,76 105 88 120
008917.png,113 82 123 93
008918.png,16 50 29 64
008919.png,5 112 17 124
008920.png,27 4 38 16
008921.png,8 104 23 120
008922.png,55 49 70 64
008923.png,112 72 122 82
008924.png,107 20 123 35
008925.png,74 85 84 96
008926.png,43 40 58 54
008927.png,111 87 125 100
008928.png,45 3 59 17
008929.png,111 84 125 102
008930.png,81 98 97 117
008931.png,73 94 87 108
008932.png,71 73 87 88
008933.png,95 110 112 126
008934.png,9 50 27 68
008935.png,113 113 123 123
008936.png,109 91 126 104
008937.png,46 106 60 120
008938.png,13 92 24 103
008939.png,101 78 116 93
008940.png,60 42 75 56
008941.png,42 39 54 52
008942.png,66 26 76 36
008943.png,77 72 90 88
008944.png,5 1 21 19
008945.png,87 100 102 119
008946.png,53 80 74 99
008947.png,85 46 102 60
008948.png,104 74 114 85
008949.png,20 1 38 19
008950.png,12 72 24 84
008951.png,25 113 36 123
008952.png,96 4 117 22
008953.png,63 72 76 85
008954.png,31 43 46 58
008955.png,99 51 116 68
008956.png,112 65 124 76
008957.png,28 46 40 60
008958.png,19 54 32 68
008959.png,96 3 109 17
008960.png,112 81 124 94
008961.png,93 19 104 30
008962.png,45 72 55 82
008963.png,61 76 71 86
008964.png,53 109 66 120
008965.png,71 29 89 42
008966.png,57 4 73 20
008967.png,38 8 50 18
008968.png,92 50 105 63
008969.png,62 30 73 40
008970.png,61 4 83 24
008971.png,32 111 46 125
008972.png,48 32 70 53
008973.png,12 13 22 24
008974.png,23 103 36 116
008975.png,24 65 34 75
008976.png,48 103 64 121
008977.png,94 54 113 68
008978.png,31 32 43 44
008979.png,94 6 107 20
008980.png,41 109 57 127
008981.png,112 78 124 90
008982.png,109 74 127 91
008983.png,47 99 57 110
008984.png,70 82 84 98
008985.png,46 11 57 23
008986.png,56 111 70 125
008987.png,105 25 118 36
008988.png,101 35 120 53
008989.png,69 111 80 122
008990.png,81 110 92 124
008991.png,0 107 20 128
008992.png,78 70 91 83
008993.png,93 62 103 72
008994.png,109 83 119 93
008995.png,3 111 17 125
008996.png,85 39 98 53
008997.png,76 13 87 23
008998.png,20 59 35 73
008999.png,48 107 61 119
009000.png,44 80 63 99
009001.png,51 41 67 56
009002.png,90 34 101 45
009003.png,76 32 88 44
009004.png,61 95 81 110
009005.png,56 78 69 92
009006.png,56 109 76 127
009007.png,113 112 123 122
009008.png,88 31 100 44
009009.png,72 89 86 103
009010.png,56 11 73 24
009011.png,112 8 124 20
009012.png,25 31 41 45
009013.png,5 72 15 82
009014.png,112 75 124 88
009015.png,22 22 33 32
009016.png,5 113 15 123
009017.png,83 93 93 103
009018.png,7 84 27 105
009019.png,66 100 82 116
009020.png,70 39 81 51
009021.png,14 110 30 126
009022.png,88 110 100 122
009023.png,1 38 19 55
009024.png,110 32 126 48
009025.png,30 4 43 16
009026.png,108 108 127 128
009027.png,98 76 112 89
009028.png,109 54 120 65
009029.png,69 64 85 79
009030.png,112 112 123 124
009031.png,33 16 48 30
009032.png,56 83 69 99
009033.png,18 21 29 32
009034.png,97 38 111 54
009035.png,89 62 101 75
009036.png,45 16 65 32
009037.png,110 40 124 55
009038.png,88 26 101 39
009039.png,110 72 126 88
009040.png,42 73 58 89
009041.png,65 77 75 88
009042.png,81 30 96 46
009043.png,64 6 81 20
009044.png,19 72 32 88
009045.png,55 4 69 16
009046.png,76 62 88 74
009047.png,48 88 61 101
009048.png,78 37 93 51
009049.png,113 85 123 96
009050.png,56 4 70 17
009051.png,7 33 19 44
009052.png,97 67 116 85
009053.png,62 94 72 105
009054.png,39 7 55 25
009055.png,91 3 110 21
009056.png,2 35 24 54
009057.png,35 10 51 27
009058.png,112 50 124 62
009059.png,94 5 106 16
009060.png,10 10 24 25
009061.png,5 21 15 31
009062.png,67 34 78 45
009063.png,18 78 28 88
009064.png,92 109 109 125
009065.png,57 52 71 67
009066.png,16 76 29 88
009067.png,79 9 91 21
009068.png,110 99 126 114
009069.png,9 107 24 119
009070.png,113 69 123 82
009071.png,111 3 125 17
009072.png,52 38 67 51
009073.png,63 81 74 93
009074.png,70 11 84 25
009075.png,3 31 17 44
009076.png,112 41 124 53
009077.png,105 36 126 55
009078.png,73 1 88 19
009079.png,110 3 126 19
009080.png,101 63 116 77
009081.png,68 102 78 113
009082.png,45 4 58 16
009083.png,97 106 115 122
009084.png,8 10 21 23
009085.png,44 3 61 17
009086.png,47 22 60 34
009087.png,82 109 95 121
009088.png,52 17 69 33
009089.png,1 95 19 113
009090.png,59 47 71 59
009091.png,109 83 121 96
009092.png,95 51 115 71
009093.png,26 5 36 15
009094.png,2 39 18 56
009095.png,113 43 123 54
009096.png,87 36 103 52
009097.png,48 41 61 57
009098.png,2 59 18 72
009099.png,54 62 69 77
009100.png,82 61 99 78
009101.png,42 103 62 118
009102.png,52 4 63 16
009103.png,84 56 98 75
009104.png,75 99 90 113
009105.png,72 113 82 123
009106.png,37 70 49 82
009107.png,104 111 116 125
009108.png,111 62 125 77
009109.png,104 37 116 50
009110.png,50 91 64 105
009111.png,111 76 125 90
009112.png,36 109 55 127
009113.png,55 76 72 97
009114.png,17 87 29 99
009115.png,66 110 83 126
009116.png,97 100 111 113
009117.png,69 77 81 89
009118.png,83 9 95 23
009119.png,53 100 72 119
009120.png,110 0 126 21
009121.png,99 4 111 16
009122.png,56 88 73 102
009123.png,68 37 80 50
009124.png,95 35 106 45
009125.png,24 102 36 114
009126.png,70 109 82 120
009127.png,75 4 88 18
009128.png,76 78 90 92
009129.png,45 108 61 128
009130.png,19 24 33 40
009131.png,103 63 121 80
009132.png,35 87 47 100
009133.png,79 112 90 124
009134.png,57 75 72 91
009135.png,21 94 32 107
009136.png,75 13 88 25
009137.png,111 25 125 38
009138.png,80 55 93 67
009139.png,80 19 93 34
009140.png,70 28 85 45
009141.png,80 110 95 124
009142.png,73 5 90 21
009143.png,113 68 123 79
009144.png,109 95 122 108
009145.png,60 15 72 26
009146.png,13 39 30 54
009147.png,59 73 70 84
009148.png,88 29 106 47
009149.png,86 69 97 81
009150.png,109 56 119 67
009151.png,44 35 62 53
009152.png,2 0 18 21
009153.png,41 105 53 116
009154.png,4 21 16 32
009155.png,20 3 38 17
009156.png,108 55 119 67
009157.png,90 108 105 125
009158.png,58 14 72 26
009159.png,107 30 120 43
009160.png,11 94 26 110
009161.png,67 103 77 114
009162.png,102 6 120 21
009163.png,12 76 28 94
009164.png,111 42 125 56
009165.png,95 24 110 37
009166.png,31 7 49 21
009167.png,4 56 16 67
009168.png,5 12 15 23
009169.png,72 69 84 80
009170.png,97 56 110 67
009171.png,17 70 33 85
009172.png,76 99 88 111
009173.png,98 17 118 32
009174.png,23 113 34 123
009175.png,59 26 70 38
009176.png,48 41 64 57
009177.png,111 3 125 17
009178.png,44 108 63 126
009179.png,95 4 110 16
009180.png,98 70 115 86
009181.png,59 16 73 30
009182.png,99 11 113 26
009183.png,112 16 124 29
009184.png,2 70 18 87
009185.png,96 45 110 59
009186.png,42 97 59 115
009187.png,83 20 100 36
009188.png,86 20 97 31
009189.png,36 112 47 124
009190.png,1 66 19 85
009191.png,1 80 19 97
009192.png,38 63 53 78
009193.png,39 83 51 96
009194.png,38 36 54 51
009195.png,47 57 58 68
009196.png,102 12 116 25
009197.png,32 65 43 77
009198.png,78 35 94 51
009199.png,38 110 53 126
009200.png,56 5 70 20
009201.png,3 18 17 35
009202.png,20 22 30 32
009203.png,112 95 124 107
009204.png,83 88 96 99
009205.png,4 63 16 75
009206.png,23 9 34 21
009207.png,113 61 123 72
009208.png,81 8 96 25
009209.png,17 14 33 32
009210.png,70 100 81 111
009211.png,64 5 81 20
009212.png,54 69 72 87
009213.png,44 29 60 42
009214.png,110 55 126 75
009215.png,77 2 90 18
009216.png,55 49 66 60
009217.png,4 60 16 73
009218.png,110 52 126 68
009219.png,54 26 73 48
009220.png,4 48 16 61
009221.png,113 103 123 113
009222.png,104 31 116 43
009223.png,104 44 115 54
009224.png,6 39 20 56
009225.png,67 111 79 122
009226.png,86 102 97 112
009227.png,105 104 120 120
009228.png,76 107 86 117
009229.png,44 44 54 54
009230.png,5 31 19 45
009231.png,54 5 65 15
009232.png,1 75 19 93
009233.png,10 59 21 70
009234.png,6 54 19 68
009235.png,105 19 118 31
009236.png,10 9 20 19
009237.png,41 82 56 96
009238.png,94 112 105 123
009239.png,69 11 86 29
009240.png,22 77 33 88
